650100105,广播,乌鲁木齐旅游音乐广播(FM106.5),地级,中国,,,,,,交通音乐,旅游音乐,,650100,
630000101,广播,青海新闻综合广播(FM98.9 AM666),省级,中国,,,,,,新闻综合,新闻综合,,630000,
630000102,广播,青海经济广播(FM107.5 AM1143),省级,中国,,,,,,经济生活,经济,,630000,
640000103,广播,宁夏都市广播(FM103.7),省级,中国,,,,,,其他,都市,,640000,
640100103,广播,银川交通音乐广播(FM100.6),地级,中国,,,,,,交通音乐,交通音乐,,640100,
650000102,广播,新疆人民广播电台（维语节目）,省级,中国,,,,,,新闻综合,,,650000,
650000103,广播,新疆音乐频道（汉语）,省级,中国,,,,,,交通音乐,音乐,,650000,
650000104,广播,新疆立体声广播(维语),省级,中国,,,,,,其他,立体声,,650000,
650100101,广播,乌鲁木齐新闻广播(FM100.7),地级,中国,,,,,,新闻综合,新闻,,650100,
650100103,广播,乌鲁木齐交通广播(FM97.4),地级,中国,,,,,,交通音乐,交通,,650100,
650100104,广播,乌鲁木齐旅游娱乐广播,地级,中国,,,,,,综艺文化,旅游娱乐,,650100,
220500102,广播,通化评书广播,地级,中国,,,,,,综艺文化,评书,,220500,
220500103,广播,通化大众生活广播(FM97.9),地级,中国,,,,,,经济生活,生活,,220500,
321100101,广播,镇江新闻广播(FM104),地级,中国,,,,,,新闻综合,新闻综合,汉语,321100,
321100102,广播,镇江交通广播(FM88.8),地级,中国,,,,,,交通音乐,交通,,321100,
431200102,广播,怀化交通广播(FM103.8),地级,中国,,,,,,交通音乐,交通,,431200,
431100101,广播,永州之声(芒果Radio)广播(FM94.8),地级,中国,,,,,,新闻综合,,,431100,
421300101,广播,随州新闻广播(FM106 AM1008),地级,中国,,,,,,新闻综合,新闻,,421300,
371300101,广播,临沂交通广播(FM89.9),地级,中国,,,,,,交通音乐,交通,,371300,
371300102,广播,临沂都市之声广播(FM101),地级,中国,,,,,,其他,都市,汉语,371300,
371300103,广播,临沂财富932私家车广播(FM93.2),地级,中国,,,,,,交通音乐,财富私家车,,371300,
140300103,广播,阳泉交通广播(FM90.1),地级,中国,,,,,,交通音乐,交通,,140300,
411400105,广播,商丘音乐广播(FM91.4),地级,中国,,,,,,交通音乐,音乐,,411400,
230800101,广播,佳木斯新闻综合广播(FM101.7 AM666),地级,中国,,,,,,新闻综合,新闻综合,,230800,
230800103,广播,佳木斯交通文艺广播(FM98),地级,中国,,,,,,交通音乐,交通文艺,,230800,
370600101,广播,烟台交通广播(FM103),地级,中国,,,,,,交通音乐,交通,,370600,
211000101,广播,辽阳新闻综合广播(FM106 AM837),地级,中国,,,,,,新闻综合,新闻综合,,211000,
130420101,广播,邱县综合,县级,中国,,,,,,新闻综合,综合,,130420,
130420102,广播,邱县农民,县级,中国,,,,,,其他,农民,,130420,
340300101,广播,蚌埠交通文艺广播(FM98.4),地级,中国,,,,,,交通音乐,交通文艺,,340300,
341800102,广播,宣城旅游广播,地级,中国,,,,,,其他,旅游,,341800,
320510101,广播,张家港市新闻综合广播,县级,中国,,,,,,新闻综合,新闻综合,,320510,
320510103,广播,张家港市音乐广播,县级,中国,,,,,,交通音乐,音乐,,320510,
220400101,广播,辽源交通文艺广播(FM96.2),地级,中国,,,,,,交通音乐,交通文艺,,220400,
130506101,广播,隆尧县人民广播电台,县级,中国,,,,,,新闻综合,,,130506,
420200102,广播,黄石交通广播(FM103.3),地级,中国,,,,,,交通音乐,交通经济,,420200,
420600101,广播,襄阳之声广播(FM104 AM1098),地级,中国,,,,,,新闻综合,,,420600,
222400102,广播,延边人民广播电台,地级,中国,,,,,,新闻综合,,,222400,
222400103,广播,延边交通广播(FM105.9),地级,中国,,,,,,交通音乐,交通,,222400,
130500101,广播,邢台新闻综合广播(FM89.6 FM90.3),地级,中国,,,,,,新闻综合,新闻综合,,130500,
131000103,广播,廊坊飞扬105音乐广播(FM105),地级,中国,,,,,,综艺文化,戏曲,汉语,131000,
131100102,广播,衡水交通广播(FM92.5),地级,中国,,,,,,交通音乐,交通评书,,131100,
371400101,广播,德州私家车广播(FM98.9),地级,中国,,,,,,交通音乐,私家车,,371400,
420300101,广播,十堰交通音乐广播(FM101.9),地级,中国,,,,,,交通音乐,交通音乐,,420300,
420300102,广播,十堰新闻综合广播(FM94.1),地级,中国,,,,,,新闻综合,新闻综合,,420300,
341300101,广播,宿州新闻综合广播(FM100.8 AM1251),地级,中国,,,,,,新闻综合,新闻综合,,341300,
360100104,广播,南昌交通广播(FM95.1),地级,中国,,,,,,交通音乐,交通,,360100,
370000102,广播,山东经济广播(FM98.6),省级,中国,,,,,,经济生活,经济,,370000,
370000103,广播,山东生活信息广播(FM105),省级,中国,,,,,,经济生活,生活信息,,370000,
370000104,广播,山东交通广播(FM101.1),省级,中国,,,,,,交通音乐,交通,,370000,
370100101,广播,济南新闻广播(FM106.6),地级,中国,,,,,,新闻综合,新闻,,370100,
